start_time,end_time,initial_label,sensor_events,activities
2011-12-08 11:19:22,2011-12-08 11:24:17,Taking a shower,"[{'state': 'st(Bathroom-NearBathroomShower, 11:19, 11:24)', 'start_time': Timestamp('2011-12-08 11:19:22'), 'end_time': Timestamp('2011-12-08 11:24:17'), 'location': 'Shower', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Shower_PIR'}]",['showering']
2011-12-08 11:25:12,2011-12-08 11:28:25,Using the toaster in the kitchen,"[{'state': 'st(Kitchen-ToasterOn, 11:25, 11:28)', 'start_time': Timestamp('2011-12-08 11:25:12'), 'end_time': Timestamp('2011-12-08 11:28:25'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-CupboardDoorOpen, 11:25, 11:25)', 'start_time': Timestamp('2011-12-08 11:25:18'), 'end_time': Timestamp('2011-12-08 11:25:39'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}, {'state': 'st(Kitchen-FridgeDoorOpen, 11:26, 11:26)', 'start_time': Timestamp('2011-12-08 11:26:05'), 'end_time': Timestamp('2011-12-08 11:26:26'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}, {'state': 'st(Kitchen-NearKitchenCooktop, 11:26, 11:28)', 'start_time': Timestamp('2011-12-08 11:26:31'), 'end_time': Timestamp('2011-12-08 11:28:28'), 'location': 'Cooktop', 'type': 'PIR', 'place': 'Kitchen', 'device': 'Kitchen_Cooktop_PIR'}, {'state': 'st(Kitchen-MicrowaveOn, 11:26, 11:28)', 'start_time': Timestamp('2011-12-08 11:26:35'), 'end_time': Timestamp('2011-12-08 11:28:24'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}]",['preparing breakfast']
2011-12-08 11:25:18,2011-12-08 11:25:39,Opening the kitchen cupboard,"[{'state': 'st(Kitchen-ToasterOn, 11:25, 11:28)', 'start_time': Timestamp('2011-12-08 11:25:12'), 'end_time': Timestamp('2011-12-08 11:28:25'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-CupboardDoorOpen, 11:25, 11:25)', 'start_time': Timestamp('2011-12-08 11:25:18'), 'end_time': Timestamp('2011-12-08 11:25:39'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}]",['preparing breakfast']
2011-12-08 11:26:05,2011-12-08 11:26:26,Opening the fridge,"[{'state': 'st(Kitchen-ToasterOn, 11:25, 11:28)', 'start_time': Timestamp('2011-12-08 11:25:12'), 'end_time': Timestamp('2011-12-08 11:28:25'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-FridgeDoorOpen, 11:26, 11:26)', 'start_time': Timestamp('2011-12-08 11:26:05'), 'end_time': Timestamp('2011-12-08 11:26:26'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['preparing breakfast']
2011-12-08 11:26:31,2011-12-08 11:28:28,Cooking on the cooktop,"[{'state': 'st(Kitchen-ToasterOn, 11:25, 11:28)', 'start_time': Timestamp('2011-12-08 11:25:12'), 'end_time': Timestamp('2011-12-08 11:28:25'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-NearKitchenCooktop, 11:26, 11:28)', 'start_time': Timestamp('2011-12-08 11:26:31'), 'end_time': Timestamp('2011-12-08 11:28:28'), 'location': 'Cooktop', 'type': 'PIR', 'place': 'Kitchen', 'device': 'Kitchen_Cooktop_PIR'}, {'state': 'st(Kitchen-MicrowaveOn, 11:26, 11:28)', 'start_time': Timestamp('2011-12-08 11:26:35'), 'end_time': Timestamp('2011-12-08 11:28:24'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}]",['preparing breakfast']
2011-12-08 11:26:35,2011-12-08 11:28:24,Using the microwave,"[{'state': 'st(Kitchen-ToasterOn, 11:25, 11:28)', 'start_time': Timestamp('2011-12-08 11:25:12'), 'end_time': Timestamp('2011-12-08 11:28:25'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-NearKitchenCooktop, 11:26, 11:28)', 'start_time': Timestamp('2011-12-08 11:26:31'), 'end_time': Timestamp('2011-12-08 11:28:28'), 'location': 'Cooktop', 'type': 'PIR', 'place': 'Kitchen', 'device': 'Kitchen_Cooktop_PIR'}, {'state': 'st(Kitchen-MicrowaveOn, 11:26, 11:28)', 'start_time': Timestamp('2011-12-08 11:26:35'), 'end_time': Timestamp('2011-12-08 11:28:24'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}]",['preparing breakfast']
2011-12-08 11:36:09,2011-12-08 13:41:19,Seating,"[{'state': 'st(Living-SeatOccupied, 11:36, 13:41)', 'start_time': Timestamp('2011-12-08 11:36:09'), 'end_time': Timestamp('2011-12-08 13:41:19'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-08 14:04:49,2011-12-08 14:05:01,Using Basin,"[{'state': 'st(Bathroom-NearBathroomBasin, 14:04, 14:05)', 'start_time': Timestamp('2011-12-08 14:04:49'), 'end_time': Timestamp('2011-12-08 14:05:01'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-08 14:10:03,2011-12-08 16:21:41,Entering,"[{'state': 'st(Entrance-MainDoorOpen, 14:10, 14:10)', 'start_time': Timestamp('2011-12-08 14:10:03'), 'end_time': Timestamp('2011-12-08 14:10:07'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}, {'state': 'st(Entrance-MainDoorOpen, 16:21, 16:21)', 'start_time': Timestamp('2011-12-08 16:21:37'), 'end_time': Timestamp('2011-12-08 16:21:41'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}]",['leaving home']
2011-12-08 16:24:27,2011-12-08 22:13:23,Seating,"[{'state': 'st(Living-SeatOccupied, 16:24, 22:13)', 'start_time': Timestamp('2011-12-08 16:24:27'), 'end_time': Timestamp('2011-12-08 22:13:23'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-08 22:13:35,2011-12-08 22:13:49,Using Basin,"[{'state': 'st(Bathroom-NearBathroomBasin, 22:13, 22:13)', 'start_time': Timestamp('2011-12-08 22:13:35'), 'end_time': Timestamp('2011-12-08 22:13:49'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-08 22:14:14,2011-12-08 23:12:37,Seating,"[{'state': 'st(Living-SeatOccupied, 22:14, 23:12)', 'start_time': Timestamp('2011-12-08 22:14:14'), 'end_time': Timestamp('2011-12-08 23:12:37'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-08 23:14:09,2011-12-08 23:14:27,Using Basin,"[{'state': 'st(Bathroom-NearBathroomBasin, 23:14, 23:14)', 'start_time': Timestamp('2011-12-08 23:14:09'), 'end_time': Timestamp('2011-12-08 23:14:27'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-08 23:14:35,2011-12-09 01:03:07,Seating,"[{'state': 'st(Living-SeatOccupied, 23:14, 01:03)', 'start_time': Timestamp('2011-12-08 23:14:35'), 'end_time': Timestamp('2011-12-09 01:03:07'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-09 01:04:24,2011-12-09 01:05:43,Using Basin,"[{'state': 'st(Bathroom-NearBathroomBasin, 01:04, 01:05)', 'start_time': Timestamp('2011-12-09 01:04:24'), 'end_time': Timestamp('2011-12-09 01:05:43'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-09 01:16:42,2011-12-09 10:49:07,Sleeping,"[{'state': 'st(Bedroom-BedOccupied, 01:16, 10:49)', 'start_time': Timestamp('2011-12-09 01:16:42'), 'end_time': Timestamp('2011-12-09 10:49:07'), 'location': 'Bed', 'type': 'Pressure', 'place': 'Bedroom', 'device': 'Bedroom_Bed_Pressure'}]",['sleeping']
2011-12-09 10:52:30,2011-12-09 10:52:36,Using Cabinet,"[{'state': 'st(Bathroom-CabinetDoorOpen, 10:52, 10:52)', 'start_time': Timestamp('2011-12-09 10:52:30'), 'end_time': Timestamp('2011-12-09 10:52:36'), 'location': 'Cabinet', 'type': 'Magnetic', 'place': 'Bathroom', 'device': 'Bathroom_Cabinet_Magnetic'}]",['personal care']
2011-12-09 10:52:40,2011-12-09 10:52:50,Using Basin,"[{'state': 'st(Bathroom-NearBathroomBasin, 10:52, 10:52)', 'start_time': Timestamp('2011-12-09 10:52:40'), 'end_time': Timestamp('2011-12-09 10:52:50'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-09 10:54:58,2011-12-09 10:58:21,Taking Shower,"[{'state': 'st(Bathroom-NearBathroomShower, 10:54, 10:58)', 'start_time': Timestamp('2011-12-09 10:54:58'), 'end_time': Timestamp('2011-12-09 10:58:21'), 'location': 'Shower', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Shower_PIR'}]",['showering']
2011-12-09 11:00:13,2011-12-09 11:02:48,Cooking,"[{'state': 'st(Kitchen-ToasterOn, 11:00, 11:02)', 'start_time': Timestamp('2011-12-09 11:00:13'), 'end_time': Timestamp('2011-12-09 11:02:48'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-CupboardDoorOpen, 11:00, 11:00)', 'start_time': Timestamp('2011-12-09 11:00:38'), 'end_time': Timestamp('2011-12-09 11:00:42'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}, {'state': 'st(Kitchen-FridgeDoorOpen, 11:00, 11:01)', 'start_time': Timestamp('2011-12-09 11:00:58'), 'end_time': Timestamp('2011-12-09 11:01:21'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}, {'state': 'st(Kitchen-NearKitchenCooktop, 11:01, 11:01)', 'start_time': Timestamp('2011-12-09 11:01:26'), 'end_time': Timestamp('2011-12-09 11:01:29'), 'location': 'Cooktop', 'type': 'PIR', 'place': 'Kitchen', 'device': 'Kitchen_Cooktop_PIR'}, {'state': 'st(Kitchen-MicrowaveOn, 11:01, 11:03)', 'start_time': Timestamp('2011-12-09 11:01:31'), 'end_time': Timestamp('2011-12-09 11:03:09'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}]",['preparing breakfast']
2011-12-09 11:00:38,2011-12-09 11:00:42,Opening Cupboard,"[{'state': 'st(Kitchen-ToasterOn, 11:00, 11:02)', 'start_time': Timestamp('2011-12-09 11:00:13'), 'end_time': Timestamp('2011-12-09 11:02:48'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-CupboardDoorOpen, 11:00, 11:00)', 'start_time': Timestamp('2011-12-09 11:00:38'), 'end_time': Timestamp('2011-12-09 11:00:42'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}]",['preparing breakfast']
2011-12-09 11:00:58,2011-12-09 11:01:21,Using Fridge,"[{'state': 'st(Kitchen-ToasterOn, 11:00, 11:02)', 'start_time': Timestamp('2011-12-09 11:00:13'), 'end_time': Timestamp('2011-12-09 11:02:48'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-FridgeDoorOpen, 11:00, 11:01)', 'start_time': Timestamp('2011-12-09 11:00:58'), 'end_time': Timestamp('2011-12-09 11:01:21'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['preparing breakfast']
2011-12-09 11:01:26,2011-12-09 11:01:29,Using Cooktop,"[{'state': 'st(Kitchen-ToasterOn, 11:00, 11:02)', 'start_time': Timestamp('2011-12-09 11:00:13'), 'end_time': Timestamp('2011-12-09 11:02:48'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-NearKitchenCooktop, 11:01, 11:01)', 'start_time': Timestamp('2011-12-09 11:01:26'), 'end_time': Timestamp('2011-12-09 11:01:29'), 'location': 'Cooktop', 'type': 'PIR', 'place': 'Kitchen', 'device': 'Kitchen_Cooktop_PIR'}]",['preparing breakfast']
2011-12-09 11:01:31,2011-12-09 11:03:09,Using Microwave,"[{'state': 'st(Kitchen-ToasterOn, 11:00, 11:02)', 'start_time': Timestamp('2011-12-09 11:00:13'), 'end_time': Timestamp('2011-12-09 11:02:48'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-MicrowaveOn, 11:01, 11:03)', 'start_time': Timestamp('2011-12-09 11:01:31'), 'end_time': Timestamp('2011-12-09 11:03:09'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}]",['preparing breakfast']
2011-12-09 11:09:35,2011-12-09 12:32:57,Sitting in Living Room,"[{'state': 'st(Living-SeatOccupied, 11:09, 12:32)', 'start_time': Timestamp('2011-12-09 11:09:35'), 'end_time': Timestamp('2011-12-09 12:32:57'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-09 12:33:21,2011-12-09 12:42:15,Using Bathroom Basin,"[{'state': 'st(Bathroom-NearBathroomBasin, 12:33, 12:42)', 'start_time': Timestamp('2011-12-09 12:33:21'), 'end_time': Timestamp('2011-12-09 12:42:15'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-09 12:44:16,2011-12-09 12:44:20,Entering Home,"[{'state': 'st(Entrance-MainDoorOpen, 12:44, 12:44)', 'start_time': Timestamp('2011-12-09 12:44:16'), 'end_time': Timestamp('2011-12-09 12:44:20'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}]",['leaving home']
2011-12-09 16:33:52,2011-12-09 16:33:56,Exiting Home,"[{'state': 'st(Entrance-MainDoorOpen, 16:33, 16:33)', 'start_time': Timestamp('2011-12-09 16:33:52'), 'end_time': Timestamp('2011-12-09 16:33:56'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}]",['leaving home']
2011-12-09 16:45:53,2011-12-09 16:59:52,Sitting in Living Room,"[{'state': 'st(Living-SeatOccupied, 16:45, 16:59)', 'start_time': Timestamp('2011-12-09 16:45:53'), 'end_time': Timestamp('2011-12-09 16:59:52'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-09 17:06:38,2011-12-09 17:59:19,Sitting in Living Room,"[{'state': 'st(Living-SeatOccupied, 17:06, 17:59)', 'start_time': Timestamp('2011-12-09 17:06:38'), 'end_time': Timestamp('2011-12-09 17:59:19'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-09 17:59:25,2011-12-09 17:59:27,Using Bathroom Basin,"[{'state': 'st(Bathroom-NearBathroomBasin, 17:59, 17:59)', 'start_time': Timestamp('2011-12-09 17:59:25'), 'end_time': Timestamp('2011-12-09 17:59:27'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-09 18:02:18,2011-12-09 18:19:35,Sitting in Living Room,"[{'state': 'st(Living-SeatOccupied, 18:02, 18:19)', 'start_time': Timestamp('2011-12-09 18:02:18'), 'end_time': Timestamp('2011-12-09 18:19:35'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-09 18:32:02,2011-12-09 18:32:07,Exiting Home,"[{'state': 'st(Entrance-MainDoorOpen, 18:32, 18:32)', 'start_time': Timestamp('2011-12-09 18:32:02'), 'end_time': Timestamp('2011-12-09 18:32:07'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}]",['leaving home']
2011-12-09 18:48:30,2011-12-09 18:48:36,Entering the house,"[{'state': 'st(Entrance-MainDoorOpen, 18:48, 18:48)', 'start_time': Timestamp('2011-12-09 18:48:30'), 'end_time': Timestamp('2011-12-09 18:48:36'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}]",['leaving home']
2011-12-09 19:19:54,2011-12-09 21:04:31,Sitting in the living room,"[{'state': 'st(Living-SeatOccupied, 19:19, 21:04)', 'start_time': Timestamp('2011-12-09 19:19:54'), 'end_time': Timestamp('2011-12-09 21:04:31'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-09 21:04:37,2011-12-09 21:04:50,Using the bathroom basin,"[{'state': 'st(Bathroom-NearBathroomBasin, 21:04, 21:04)', 'start_time': Timestamp('2011-12-09 21:04:37'), 'end_time': Timestamp('2011-12-09 21:04:50'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-09 21:04:59,2011-12-10 00:16:21,Sitting in the living room,"[{'state': 'st(Living-SeatOccupied, 21:04, 00:16)', 'start_time': Timestamp('2011-12-09 21:04:59'), 'end_time': Timestamp('2011-12-10 00:16:21'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-10 00:16:31,2011-12-10 00:16:49,Using the bathroom basin,"[{'state': 'st(Bathroom-NearBathroomBasin, 00:16, 00:16)', 'start_time': Timestamp('2011-12-10 00:16:31'), 'end_time': Timestamp('2011-12-10 00:16:49'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-10 00:17:05,2011-12-10 00:46:13,Sitting in the living room,"[{'state': 'st(Living-SeatOccupied, 00:17, 00:46)', 'start_time': Timestamp('2011-12-10 00:17:05'), 'end_time': Timestamp('2011-12-10 00:46:13'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-10 00:50:47,2011-12-10 09:26:17,Sleeping in the bedroom,"[{'state': 'st(Bedroom-BedOccupied, 00:50, 09:26)', 'start_time': Timestamp('2011-12-10 00:50:47'), 'end_time': Timestamp('2011-12-10 09:26:17'), 'location': 'Bed', 'type': 'Pressure', 'place': 'Bedroom', 'device': 'Bedroom_Bed_Pressure'}]",['sleeping']
2011-12-10 09:37:16,2011-12-10 09:37:21,Using the bathroom cabinet,"[{'state': 'st(Bathroom-CabinetDoorOpen, 09:37, 09:37)', 'start_time': Timestamp('2011-12-10 09:37:16'), 'end_time': Timestamp('2011-12-10 09:37:21'), 'location': 'Cabinet', 'type': 'Magnetic', 'place': 'Bathroom', 'device': 'Bathroom_Cabinet_Magnetic'}]",['personal care']
2011-12-10 09:37:26,2011-12-10 09:45:53,Using the bathroom basin,"[{'state': 'st(Bathroom-NearBathroomBasin, 09:37, 09:45)', 'start_time': Timestamp('2011-12-10 09:37:26'), 'end_time': Timestamp('2011-12-10 09:45:53'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-10 09:46:00,2011-12-10 09:46:05,Using the bathroom cabinet,"[{'state': 'st(Bathroom-CabinetDoorOpen, 09:46, 09:46)', 'start_time': Timestamp('2011-12-10 09:46:00'), 'end_time': Timestamp('2011-12-10 09:46:05'), 'location': 'Cabinet', 'type': 'Magnetic', 'place': 'Bathroom', 'device': 'Bathroom_Cabinet_Magnetic'}]",['personal care']
2011-12-10 09:46:23,2011-12-10 09:46:27,Using the bathroom basin,"[{'state': 'st(Bathroom-NearBathroomBasin, 09:46, 09:46)', 'start_time': Timestamp('2011-12-10 09:46:23'), 'end_time': Timestamp('2011-12-10 09:46:27'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-10 09:47:44,2011-12-10 09:52:42,Taking a shower,"[{'state': 'st(Bathroom-NearBathroomShower, 09:47, 09:52)', 'start_time': Timestamp('2011-12-10 09:47:44'), 'end_time': Timestamp('2011-12-10 09:52:42'), 'location': 'Shower', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Shower_PIR'}]",['showering']
2011-12-10 09:55:18,2011-12-10 09:55:26,Using the kitchen cupboard,"[{'state': 'st(Kitchen-CupboardDoorOpen, 09:55, 09:55)', 'start_time': Timestamp('2011-12-10 09:55:18'), 'end_time': Timestamp('2011-12-10 09:55:26'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}]",['preparing breakfast']
2011-12-10 09:55:50,2011-12-10 09:59:03,Using Toaster,"[{'state': 'st(Kitchen-ToasterOn, 09:55, 09:59)', 'start_time': Timestamp('2011-12-10 09:55:50'), 'end_time': Timestamp('2011-12-10 09:59:03'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-CupboardDoorOpen, 09:56, 09:56)', 'start_time': Timestamp('2011-12-10 09:56:27'), 'end_time': Timestamp('2011-12-10 09:56:29'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}, {'state': 'st(Kitchen-FridgeDoorOpen, 09:56, 09:56)', 'start_time': Timestamp('2011-12-10 09:56:33'), 'end_time': Timestamp('2011-12-10 09:56:50'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}, {'state': 'st(Kitchen-MicrowaveOn, 09:56, 09:58)', 'start_time': Timestamp('2011-12-10 09:56:58'), 'end_time': Timestamp('2011-12-10 09:58:18'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}, {'state': 'st(Kitchen-NearKitchenCooktop, 09:58, 09:58)', 'start_time': Timestamp('2011-12-10 09:58:21'), 'end_time': Timestamp('2011-12-10 09:58:24'), 'location': 'Cooktop', 'type': 'PIR', 'place': 'Kitchen', 'device': 'Kitchen_Cooktop_PIR'}]",['preparing breakfast']
2011-12-10 09:56:27,2011-12-10 09:56:29,Opening Cupboard,"[{'state': 'st(Kitchen-ToasterOn, 09:55, 09:59)', 'start_time': Timestamp('2011-12-10 09:55:50'), 'end_time': Timestamp('2011-12-10 09:59:03'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-CupboardDoorOpen, 09:56, 09:56)', 'start_time': Timestamp('2011-12-10 09:56:27'), 'end_time': Timestamp('2011-12-10 09:56:29'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}]",['preparing breakfast']
2011-12-10 09:56:33,2011-12-10 09:56:50,Accessing Fridge,"[{'state': 'st(Kitchen-ToasterOn, 09:55, 09:59)', 'start_time': Timestamp('2011-12-10 09:55:50'), 'end_time': Timestamp('2011-12-10 09:59:03'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-FridgeDoorOpen, 09:56, 09:56)', 'start_time': Timestamp('2011-12-10 09:56:33'), 'end_time': Timestamp('2011-12-10 09:56:50'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['preparing breakfast']
2011-12-10 09:56:58,2011-12-10 09:58:18,Using Microwave,"[{'state': 'st(Kitchen-ToasterOn, 09:55, 09:59)', 'start_time': Timestamp('2011-12-10 09:55:50'), 'end_time': Timestamp('2011-12-10 09:59:03'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-MicrowaveOn, 09:56, 09:58)', 'start_time': Timestamp('2011-12-10 09:56:58'), 'end_time': Timestamp('2011-12-10 09:58:18'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}]",['preparing breakfast']
2011-12-10 09:58:21,2011-12-10 09:58:24,Using Cooktop,"[{'state': 'st(Kitchen-ToasterOn, 09:55, 09:59)', 'start_time': Timestamp('2011-12-10 09:55:50'), 'end_time': Timestamp('2011-12-10 09:59:03'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-NearKitchenCooktop, 09:58, 09:58)', 'start_time': Timestamp('2011-12-10 09:58:21'), 'end_time': Timestamp('2011-12-10 09:58:24'), 'location': 'Cooktop', 'type': 'PIR', 'place': 'Kitchen', 'device': 'Kitchen_Cooktop_PIR'}]",['preparing breakfast']
2011-12-10 10:03:20,2011-12-10 12:34:09,Sitting in Living Room,"[{'state': 'st(Living-SeatOccupied, 10:03, 12:34)', 'start_time': Timestamp('2011-12-10 10:03:20'), 'end_time': Timestamp('2011-12-10 12:34:09'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-10 12:52:54,2011-12-10 12:53:39,Using Bathroom Basin,"[{'state': 'st(Bathroom-NearBathroomBasin, 12:52, 12:53)', 'start_time': Timestamp('2011-12-10 12:52:54'), 'end_time': Timestamp('2011-12-10 12:53:39'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
